Date.Full,Data.Temperature.Avg Temp,Data.Precipitation,Year,Month,Day,Season
2016-04-24,56,0.88,2016,4,24,Spring
2016-04-24,50,0.95,2016,4,24,Spring
2016-04-24,65,2.45,2016,4,24,Spring
2016-04-24,63,1.3,2016,4,24,Spring
2016-04-24,55,0.46,2016,4,24,Spring
2016-04-24,54,0.61,2016,4,24,Spring
2016-04-24,56,0.26,2016,4,24,Spring
2016-04-24,61,0.28,2016,4,24,Spring
2016-04-24,60,0.08,2016,4,24,Spring
2016-04-24,55,0.1,2016,4,24,Spring
2016-04-24,63,0.78,2016,4,24,Spring
2016-04-24,51,0.1,2016,4,24,Spring
2016-04-24,52,0.08,2016,4,24,Spring
2016-04-24,64,0.0,2016,4,24,Spring
2016-04-24,54,3.3,2016,4,24,Spring
2016-04-24,55,0.97,2016,4,24,Spring
2016-04-24,54,0.15,2016,4,24,Spring
2016-04-24,51,0.16,2016,4,24,Spring
2016-04-24,50,0.67,2016,4,24,Spring
2016-04-24,52,0.52,2016,4,24,Spring
2016-04-24,50,0.49,2016,4,24,Spring
2016-04-24,55,0.85,2016,4,24,Spring
2016-04-24,49,1.02,2016,4,24,Spring
2016-04-24,53,0.45,2016,4,24,Spring
2016-04-24,67,0.22,2016,4,24,Spring
2016-04-24,61,1.13,2016,4,24,Spring
2016-04-24,62,0.02,2016,4,24,Spring
2016-04-24,62,0.09,2016,4,24,Spring
2016-04-24,61,1.67,2016,4,24,Spring
2016-04-24,60,0.95,2016,4,24,Spring
2016-04-24,48,0.14,2016,4,24,Spring
2016-04-24,55,0.03,2016,4,24,Spring
2016-04-24,56,0.73,2016,4,24,Spring
2016-04-24,55,2.38,2016,4,24,Spring
2016-04-24,54,0.42,2016,4,24,Spring
2016-04-24,59,0.04,2016,4,24,Spring
2016-04-24,63,0.04,2016,4,24,Spring
2016-04-24,58,0.15,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,53,0.03,2016,4,24,Spring
2016-04-24,51,0.12,2016,4,24,Spring
2016-04-24,60,2.03,2016,4,24,Spring
2016-04-24,57,0.1,2016,4,24,Spring
2016-04-24,73,0.0,2016,4,24,Spring
2016-04-24,49,0.57,2016,4,24,Spring
2016-04-24,46,0.36,2016,4,24,Spring
2016-04-24,52,0.21,2016,4,24,Spring
2016-04-24,49,0.02,2016,4,24,Spring
2016-04-24,51,0.06,2016,4,24,Spring
2016-04-24,60,2.72,2016,4,24,Spring
2016-04-24,66,0.0,2016,4,24,Spring
2016-04-24,58,0.03,2016,4,24,Spring
2016-04-24,64,0.38,2016,4,24,Spring
2016-04-24,59,0.22,2016,4,24,Spring
2016-04-24,64,0.26,2016,4,24,Spring
2016-04-24,59,0.1,2016,4,24,Spring
2016-04-24,64,0.21,2016,4,24,Spring
2016-04-24,63,0.6,2016,4,24,Spring
2016-04-24,62,0.65,2016,4,24,Spring
2016-04-24,62,0.36,2016,4,24,Spring
2016-04-24,49,0.34,2016,4,24,Spring
2016-04-24,58,0.08,2016,4,24,Spring
2016-04-24,64,0.21,2016,4,24,Spring
2016-04-24,64,2.41,2016,4,24,Spring
2016-04-24,68,3.1,2016,4,24,Spring
2016-04-24,72,2.65,2016,4,24,Spring
2016-04-24,71,2.2,2016,4,24,Spring
2016-04-24,65,0.68,2016,4,24,Spring
2016-04-24,68,0.1,2016,4,24,Spring
2016-04-24,64,0.44,2016,4,24,Spring
2016-04-24,60,0.24,2016,4,24,Spring
2016-04-24,72,7.25,2016,4,24,Spring
2016-04-24,63,0.0,2016,4,24,Spring
2016-04-24,56,0.66,2016,4,24,Spring
2016-04-24,49,2.7,2016,4,24,Spring
2016-04-24,44,0.01,2016,4,24,Spring
2016-04-24,49,1.13,2016,4,24,Spring
2016-04-24,46,0.09,2016,4,24,Spring
2016-04-24,46,1.65,2016,4,24,Spring
2016-04-24,50,0.19,2016,4,24,Spring
2016-04-24,55,0.23,2016,4,24,Spring
2016-04-24,58,0.29,2016,4,24,Spring
2016-04-24,59,0.14,2016,4,24,Spring
2016-04-24,66,1.41,2016,4,24,Spring
2016-04-24,57,0.33,2016,4,24,Spring
2016-04-24,65,0.17,2016,4,24,Spring
2016-04-24,59,0.55,2016,4,24,Spring
2016-04-24,63,0.01,2016,4,24,Spring
2016-04-24,61,0.06,2016,4,24,Spring
2016-04-24,62,0.31,2016,4,24,Spring
2016-04-24,51,0.42,2016,4,24,Spring
2016-04-24,51,0.0,2016,4,24,Spring
2016-04-24,72,2.3,2016,4,24,Spring
2016-04-24,70,0.0,2016,4,24,Spring
2016-04-24,62,0.56,2016,4,24,Spring
2016-04-24,55,2.25,2016,4,24,Spring
2016-04-24,51,0.12,2016,4,24,Spring
2016-04-24,52,1.07,2016,4,24,Spring
2016-04-24,53,0.63,2016,4,24,Spring
2016-04-24,53,1.2,2016,4,24,Spring
2016-04-24,66,0.33,2016,4,24,Spring
2016-04-24,67,0.25,2016,4,24,Spring
2016-04-24,69,0.68,2016,4,24,Spring
2016-04-24,66,0.25,2016,4,24,Spring
2016-04-24,56,0.19,2016,4,24,Spring
2016-04-24,80,7.61,2016,4,24,Spring
2016-04-24,55,0.06,2016,4,24,Spring
2016-04-24,55,0.1,2016,4,24,Spring
2016-04-24,60,0.11,2016,4,24,Spring
2016-04-24,62,0.11,2016,4,24,Spring
2016-04-24,69,0.16,2016,4,24,Spring
2016-04-24,69,2.6,2016,4,24,Spring
2016-04-24,63,0.67,2016,4,24,Spring
2016-04-24,67,0.49,2016,4,24,Spring
2016-04-24,72,2.28,2016,4,24,Spring
2016-04-24,70,2.09,2016,4,24,Spring
2016-04-24,69,3.22,2016,4,24,Spring
2016-04-24,58,1.13,2016,4,24,Spring
2016-04-24,75,2.95,2016,4,24,Spring
2016-04-24,70,2.73,2016,4,24,Spring
2016-04-24,64,0.67,2016,4,24,Spring
2016-04-24,67,0.83,2016,4,24,Spring
2016-04-24,76,3.04,2016,4,24,Spring
2016-04-24,70,2.12,2016,4,24,Spring
2016-04-24,69,2.21,2016,4,24,Spring
2016-04-24,59,1.37,2016,4,24,Spring
2016-04-24,64,1.46,2016,4,24,Spring
2016-04-24,66,1.36,2016,4,24,Spring
2016-04-24,67,0.22,2016,4,24,Spring
2016-04-24,68,1.73,2016,4,24,Spring
2016-04-24,71,5.9,2016,4,24,Spring
2016-04-24,64,2.85,2016,4,24,Spring
2016-04-24,67,0.21,2016,4,24,Spring
2016-04-24,66,0.28,2016,4,24,Spring
2016-04-24,64,0.17,2016,4,24,Spring
2016-04-24,64,2.81,2016,4,24,Spring
2016-04-24,63,0.61,2016,4,24,Spring
2016-04-24,67,0.0,2016,4,24,Spring
2016-04-24,69,0.0,2016,4,24,Spring
2016-04-24,63,0.15,2016,4,24,Spring
2016-04-24,68,0.09,2016,4,24,Spring
2016-04-24,62,0.22,2016,4,24,Spring
2016-04-24,56,1.31,2016,4,24,Spring
2016-04-24,68,0.0,2016,4,24,Spring
2016-04-24,59,0.11,2016,4,24,Spring
2016-04-24,69,0.17,2016,4,24,Spring
2016-04-24,66,1.4,2016,4,24,Spring
2016-04-24,63,0.07,2016,4,24,Spring
2016-04-24,65,0.81,2016,4,24,Spring
2016-04-24,57,0.0,2016,4,24,Spring
2016-04-24,65,0.1,2016,4,24,Spring
2016-04-24,77,0.0,2016,4,24,Spring
2016-04-24,69,0.0,2016,4,24,Spring
2016-04-24,61,0.0,2016,4,24,Spring
2016-04-24,68,0.37,2016,4,24,Spring
2016-04-24,77,0.0,2016,4,24,Spring
2016-04-24,71,0.83,2016,4,24,Spring
2016-04-24,60,0.16,2016,4,24,Spring
2016-04-24,60,0.16,2016,4,24,Spring
2016-04-24,56,0.57,2016,4,24,Spring
2016-04-24,58,0.23,2016,4,24,Spring
2016-04-24,62,0.15,2016,4,24,Spring
2016-04-24,54,0.23,2016,4,24,Spring
2016-04-24,48,0.11,2016,4,24,Spring
2016-04-24,46,0.2,2016,4,24,Spring
2016-04-24,49,0.35,2016,4,24,Spring
2016-04-24,42,0.3,2016,4,24,Spring
2016-04-24,63,0.41,2016,4,24,Spring
2016-04-24,63,0.02,2016,4,24,Spring
2016-04-24,62,0.0,2016,4,24,Spring
2016-04-24,53,0.19,2016,4,24,Spring
2016-04-24,68,0.58,2016,4,24,Spring
2016-04-24,64,0.0,2016,4,24,Spring
2016-04-24,44,0.97,2016,4,24,Spring
2016-04-24,43,0.05,2016,4,24,Spring
2016-04-24,45,0.02,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,41,0.01,2016,4,24,Spring
2016-04-24,46,0.0,2016,4,24,Spring
2016-04-24,44,0.11,2016,4,24,Spring
2016-04-24,42,0.87,2016,4,24,Spring
2016-04-24,46,1.33,2016,4,24,Spring
2016-04-24,41,0.86,2016,4,24,Spring
2016-04-24,45,0.01,2016,4,24,Spring
2016-04-24,50,1.85,2016,4,24,Spring
2016-04-24,45,0.0,2016,4,24,Spring
2016-04-24,68,0.58,2016,4,24,Spring
2016-04-24,69,0.07,2016,4,24,Spring
2016-04-24,67,0.04,2016,4,24,Spring
2016-04-24,66,1.15,2016,4,24,Spring
2016-04-24,37,0.0,2016,4,24,Spring
2016-04-24,65,0.0,2016,4,24,Spring
2016-04-24,43,0.04,2016,4,24,Spring
2016-04-24,45,0.14,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,13,0.02,2016,4,24,Spring
2016-04-24,38,0.0,2016,4,24,Spring
2016-04-24,44,0.03,2016,4,24,Spring
2016-04-24,40,0.61,2016,4,24,Spring
2016-04-24,49,0.07,2016,4,24,Spring
2016-04-24,48,0.39,2016,4,24,Spring
2016-04-24,49,2.3,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,46,0.0,2016,4,24,Spring
2016-04-24,41,0.0,2016,4,24,Spring
2016-04-24,39,0.04,2016,4,24,Spring
2016-04-24,43,0.0,2016,4,24,Spring
2016-04-24,31,0.0,2016,4,24,Spring
2016-04-24,43,2.67,2016,4,24,Spring
2016-04-24,60,0.0,2016,4,24,Spring
2016-04-24,76,1.1,2016,4,24,Spring
2016-04-24,73,0.0,2016,4,24,Spring
2016-04-24,72,0.01,2016,4,24,Spring
2016-04-24,55,0.0,2016,4,24,Spring
2016-04-24,60,0.2,2016,4,24,Spring
2016-04-24,62,0.09,2016,4,24,Spring
2016-04-24,50,0.2,2016,4,24,Spring
2016-04-24,43,0.0,2016,4,24,Spring
2016-04-24,48,0.13,2016,4,24,Spring
2016-04-24,70,0.07,2016,4,24,Spring
2016-04-24,46,0.34,2016,4,24,Spring
2016-04-24,69,7.29,2016,4,24,Spring
2016-04-24,70,3.65,2016,4,24,Spring
2016-04-24,71,0.61,2016,4,24,Spring
2016-04-24,64,0.39,2016,4,24,Spring
2016-04-24,68,0.58,2016,4,24,Spring
2016-04-24,64,0.26,2016,4,24,Spring
2016-04-24,66,0.44,2016,4,24,Spring
2016-04-24,63,0.43,2016,4,24,Spring
2016-04-24,73,0.52,2016,4,24,Spring
2016-04-24,61,1.49,2016,4,24,Spring
2016-04-24,54,0.26,2016,4,24,Spring
2016-04-24,56,0.08,2016,4,24,Spring
2016-04-24,68,0.31,2016,4,24,Spring
2016-04-24,76,0.03,2016,4,24,Spring
2016-04-24,69,0.04,2016,4,24,Spring
2016-04-24,70,0.01,2016,4,24,Spring
2016-04-24,68,0.72,2016,4,24,Spring
2016-04-24,68,0.24,2016,4,24,Spring
2016-04-24,54,1.08,2016,4,24,Spring
2016-04-24,54,0.14,2016,4,24,Spring
2016-04-24,56,0.4,2016,4,24,Spring
2016-04-24,43,0.43,2016,4,24,Spring
2016-04-24,43,1.37,2016,4,24,Spring
2016-04-24,44,0.34,2016,4,24,Spring
2016-04-24,54,0.27,2016,4,24,Spring
2016-04-24,41,0.16,2016,4,24,Spring
2016-04-24,54,0.26,2016,4,24,Spring
2016-04-24,50,0.32,2016,4,24,Spring
2016-04-24,57,1.23,2016,4,24,Spring
2016-04-24,62,2.73,2016,4,24,Spring
2016-04-24,54,0.11,2016,4,24,Spring
2016-04-24,52,0.1,2016,4,24,Spring
2016-04-24,60,0.47,2016,4,24,Spring
2016-04-24,76,0.07,2016,4,24,Spring
2016-04-24,75,0.07,2016,4,24,Spring
2016-04-24,76,0.14,2016,4,24,Spring
2016-04-24,77,0.07,2016,4,24,Spring
2016-04-24,74,3.85,2016,4,24,Spring
2016-04-24,68,0.72,2016,4,24,Spring
2016-04-24,64,0.28,2016,4,24,Spring
2016-04-24,66,0.03,2016,4,24,Spring
2016-04-24,67,0.31,2016,4,24,Spring
2016-04-24,67,0.04,2016,4,24,Spring
2016-04-24,66,0.06,2016,4,24,Spring
2016-04-24,77,0.0,2016,4,24,Spring
2016-04-24,73,0.14,2016,4,24,Spring
2016-04-24,75,0.1,2016,4,24,Spring
2016-04-24,61,0.53,2016,4,24,Spring
2016-04-24,70,0.8,2016,4,24,Spring
2016-04-24,62,0.17,2016,4,24,Spring
2016-04-24,52,0.31,2016,4,24,Spring
2016-04-24,69,0.58,2016,4,24,Spring
2016-04-24,59,0.89,2016,4,24,Spring
2016-04-24,56,0.49,2016,4,24,Spring
2016-04-24,56,0.34,2016,4,24,Spring
2016-04-24,59,0.8,2016,4,24,Spring
2016-04-24,57,0.57,2016,4,24,Spring
2016-04-24,56,2.68,2016,4,24,Spring
2016-04-24,57,0.23,2016,4,24,Spring
2016-04-24,58,0.17,2016,4,24,Spring
2016-04-24,58,1.22,2016,4,24,Spring
2016-04-24,61,0.82,2016,4,24,Spring
2016-04-24,59,0.3,2016,4,24,Spring
2016-04-24,63,1.16,2016,4,24,Spring
2016-04-24,63,0.43,2016,4,24,Spring
2016-04-24,58,0.1,2016,4,24,Spring
2016-04-24,62,1.26,2016,4,24,Spring
2016-04-24,62,0.16,2016,4,24,Spring
2016-04-24,63,1.79,2016,4,24,Spring
2016-05-01,68,0.33,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,72,0.17,2016,5,1,Spring
2016-05-01,68,0.18,2016,5,1,Spring
2016-05-01,65,0.84,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,73,0.43,2016,5,1,Spring
2016-05-01,50,0.3,2016,5,1,Spring
2016-05-01,68,0.33,2016,5,1,Spring
2016-05-01,50,0.24,2016,5,1,Spring
2016-05-01,49,0.27,2016,5,1,Spring
2016-05-01,49,0.15,2016,5,1,Spring
2016-05-01,46,0.17,2016,5,1,Spring
2016-05-01,46,0.16,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,43,0.36,2016,5,1,Spring
2016-05-01,66,0.0,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,61,0.04,2016,5,1,Spring
2016-05-01,63,0.15,2016,5,1,Spring
2016-05-01,49,0.11,2016,5,1,Spring
2016-05-01,64,0.0,2016,5,1,Spring
2016-05-01,57,0.0,2016,5,1,Spring
2016-05-01,61,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,49,0.0,2016,5,1,Spring
2016-05-01,62,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,56,0.0,2016,5,1,Spring
2016-05-01,49,0.02,2016,5,1,Spring
2016-05-01,52,0.21,2016,5,1,Spring
2016-05-01,62,0.21,2016,5,1,Spring
2016-05-01,68,0.57,2016,5,1,Spring
2016-05-01,66,0.11,2016,5,1,Spring
2016-05-01,57,0.13,2016,5,1,Spring
2016-05-01,53,0.0,2016,5,1,Spring
2016-05-01,47,0.01,2016,5,1,Spring
2016-05-01,70,0.0,2016,5,1,Spring
2016-05-01,47,0.02,2016,5,1,Spring
2016-05-01,53,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,47,0.0,2016,5,1,Spring
2016-05-01,51,0.0,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,49,0.0,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,64,0.0,2016,5,1,Spring
2016-05-01,53,0.04,2016,5,1,Spring
2016-05-01,56,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,55,0.0,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,54,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,37,0.18,2016,5,1,Spring
2016-05-01,53,0.0,2016,5,1,Spring
2016-05-01,48,0.06,2016,5,1,Spring
2016-05-01,47,0.21,2016,5,1,Spring
2016-05-01,50,0.93,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,45,0.21,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,53,0.0,2016,5,1,Spring
2016-05-01,62,0.0,2016,5,1,Spring
2016-05-01,46,0.08,2016,5,1,Spring
2016-05-01,65,0.0,2016,5,1,Spring
2016-05-01,42,0.0,2016,5,1,Spring
2016-05-01,45,0.04,2016,5,1,Spring
2016-05-01,38,0.0,2016,5,1,Spring
2016-05-01,45,0.01,2016,5,1,Spring
2016-05-01,48,0.07,2016,5,1,Spring
2016-05-01,44,0.11,2016,5,1,Spring
2016-05-01,46,0.33,2016,5,1,Spring
2016-05-01,43,0.0,2016,5,1,Spring
2016-05-01,65,0.0,2016,5,1,Spring
2016-05-01,47,0.0,2016,5,1,Spring
2016-05-01,52,0.34,2016,5,1,Spring
2016-05-01,56,0.48,2016,5,1,Spring
2016-05-01,57,0.36,2016,5,1,Spring
2016-05-01,66,1.01,2016,5,1,Spring
2016-05-01,60,0.69,2016,5,1,Spring
2016-05-01,66,0.01,2016,5,1,Spring
2016-05-01,63,1.71,2016,5,1,Spring
2016-05-01,47,0.28,2016,5,1,Spring
2016-05-01,55,0.0,2016,5,1,Spring
2016-05-01,66,1.01,2016,5,1,Spring
2016-05-01,59,0.22,2016,5,1,Spring
2016-05-01,68,0.0,2016,5,1,Spring
2016-05-01,80,0.0,2016,5,1,Spring
2016-05-01,74,0.01,2016,5,1,Spring
2016-05-01,62,0.0,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,57,0.0,2016,5,1,Spring
2016-05-01,80,0.0,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,57,0.0,2016,5,1,Spring
2016-05-01,71,0.0,2016,5,1,Spring
2016-05-01,36,0.0,2016,5,1,Spring
2016-05-01,42,0.0,2016,5,1,Spring
2016-05-01,35,0.01,2016,5,1,Spring
2016-05-01,41,0.0,2016,5,1,Spring
2016-05-01,44,0.13,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,51,0.0,2016,5,1,Spring
2016-05-01,69,1.97,2016,5,1,Spring
2016-05-01,66,0.7,2016,5,1,Spring
2016-05-01,70,1.32,2016,5,1,Spring
2016-05-01,65,1.22,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,65,0.0,2016,5,1,Spring
2016-05-01,49,0.02,2016,5,1,Spring
2016-05-01,49,0.24,2016,5,1,Spring
2016-05-01,77,0.92,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,49,0.06,2016,5,1,Spring
2016-05-01,45,0.0,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,72,1.57,2016,5,1,Spring
2016-05-01,79,0.13,2016,5,1,Spring
2016-05-01,69,0.3,2016,5,1,Spring
2016-05-01,78,0.03,2016,5,1,Spring
2016-05-01,46,0.1,2016,5,1,Spring
2016-05-01,78,0.04,2016,5,1,Spring
2016-05-01,48,0.42,2016,5,1,Spring
2016-05-01,47,0.33,2016,5,1,Spring
2016-05-01,64,0.28,2016,5,1,Spring
2016-05-01,51,0.61,2016,5,1,Spring
2016-05-01,50,0.44,2016,5,1,Spring
2016-05-01,74,0.15,2016,5,1,Spring
2016-05-01,66,0.0,2016,5,1,Spring
2016-05-01,73,0.0,2016,5,1,Spring
2016-05-01,73,0.01,2016,5,1,Spring
2016-05-01,66,0.0,2016,5,1,Spring
2016-05-01,68,0.0,2016,5,1,Spring
2016-05-01,42,0.16,2016,5,1,Spring
2016-05-01,84,0.0,2016,5,1,Spring
2016-05-01,75,0.0,2016,5,1,Spring
2016-05-01,55,0.0,2016,5,1,Spring
2016-05-01,83,0.0,2016,5,1,Spring
2016-05-01,70,0.06,2016,5,1,Spring
2016-05-01,73,2.64,2016,5,1,Spring
2016-05-01,71,0.09,2016,5,1,Spring
2016-05-01,43,0.01,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,72,0.14,2016,5,1,Spring
2016-05-01,73,0.0,2016,5,1,Spring
2016-05-01,74,0.02,2016,5,1,Spring
2016-05-01,72,0.19,2016,5,1,Spring
2016-05-01,72,0.0,2016,5,1,Spring
2016-05-01,68,0.63,2016,5,1,Spring
2016-05-01,73,1.08,2016,5,1,Spring
2016-05-01,69,0.21,2016,5,1,Spring
2016-05-01,72,0.0,2016,5,1,Spring
2016-05-01,74,0.0,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,69,0.0,2016,5,1,Spring
2016-05-01,72,0.06,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,69,0.0,2016,5,1,Spring
2016-05-01,69,0.0,2016,5,1,Spring
2016-05-01,58,0.0,2016,5,1,Spring
2016-05-01,72,0.0,2016,5,1,Spring
2016-05-01,71,0.0,2016,5,1,Spring
2016-05-01,62,0.0,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,47,0.29,2016,5,1,Spring
2016-05-01,65,0.0,2016,5,1,Spring
2016-05-01,67,0.0,2016,5,1,Spring
2016-05-01,69,0.0,2016,5,1,Spring
2016-05-01,64,0.0,2016,5,1,Spring
2016-05-01,67,0.0,2016,5,1,Spring
2016-05-01,81,0.0,2016,5,1,Spring
2016-05-01,77,0.0,2016,5,1,Spring
2016-05-01,50,0.36,2016,5,1,Spring
2016-05-01,50,0.36,2016,5,1,Spring
2016-05-01,46,0.1,2016,5,1,Spring
2016-05-01,47,0.13,2016,5,1,Spring
2016-05-01,42,0.0,2016,5,1,Spring
2016-05-01,64,0.0,2016,5,1,Spring
2016-05-01,49,0.0,2016,5,1,Spring
2016-05-01,45,0.0,2016,5,1,Spring
2016-05-01,36,0.01,2016,5,1,Spring
2016-05-01,37,0.08,2016,5,1,Spring
2016-05-01,67,0.0,2016,5,1,Spring
2016-05-01,63,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,63,0.05,2016,5,1,Spring
2016-05-01,37,0.05,2016,5,1,Spring
2016-05-01,80,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,45,0.24,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,44,0.12,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,41,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,43,0.66,2016,5,1,Spring
2016-05-01,46,0.88,2016,5,1,Spring
2016-05-01,41,0.07,2016,5,1,Spring
2016-05-01,47,0.0,2016,5,1,Spring
2016-05-01,54,1.89,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,77,0.0,2016,5,1,Spring
2016-05-01,74,0.05,2016,5,1,Spring
2016-05-01,71,0.08,2016,5,1,Spring
2016-05-01,74,0.61,2016,5,1,Spring
2016-05-01,47,0.0,2016,5,1,Spring
2016-05-01,59,0.0,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,46,0.14,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,28,0.0,2016,5,1,Spring
2016-05-01,51,0.0,2016,5,1,Spring
2016-05-01,46,0.07,2016,5,1,Spring
2016-05-01,34,0.09,2016,5,1,Spring
2016-05-01,49,0.59,2016,5,1,Spring
2016-05-01,48,1.31,2016,5,1,Spring
2016-05-01,52,2.19,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,43,0.0,2016,5,1,Spring
2016-05-01,40,0.0,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,30,0.0,2016,5,1,Spring
2016-05-01,44,0.58,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,79,0.0,2016,5,1,Spring
2016-05-01,70,0.22,2016,5,1,Spring
2016-05-01,81,0.0,2016,5,1,Spring
2016-05-01,74,0.66,2016,5,1,Spring
2016-05-01,52,0.47,2016,5,1,Spring
2016-05-01,45,0.02,2016,5,1,Spring
2016-05-01,46,0.0,2016,5,1,Spring
2016-05-01,49,0.0,2016,5,1,Spring
2016-05-01,71,1.29,2016,5,1,Spring
2016-05-01,76,0.0,2016,5,1,Spring
2016-05-01,48,0.1,2016,5,1,Spring
2016-05-01,74,1.98,2016,5,1,Spring
2016-05-01,69,1.63,2016,5,1,Spring
2016-05-01,71,0.0,2016,5,1,Spring
2016-05-01,74,0.33,2016,5,1,Spring
2016-05-01,71,0.34,2016,5,1,Spring
2016-05-01,70,2.08,2016,5,1,Spring
2016-05-01,70,0.29,2016,5,1,Spring
2016-05-01,49,0.0,2016,5,1,Spring
2016-05-01,72,5.2,2016,5,1,Spring
2016-05-01,53,0.0,2016,5,1,Spring
2016-05-01,60,0.0,2016,5,1,Spring
2016-05-01,46,0.03,2016,5,1,Spring
2016-05-01,81,0.0,2016,5,1,Spring
2016-05-01,72,0.0,2016,5,1,Spring
2016-05-01,75,0.0,2016,5,1,Spring
2016-05-01,48,0.0,2016,5,1,Spring
2016-05-01,50,0.0,2016,5,1,Spring
2016-05-01,52,0.0,2016,5,1,Spring
2016-05-01,44,0.0,2016,5,1,Spring
2016-05-01,44,0.05,2016,5,1,Spring
2016-05-01,43,0.0,2016,5,1,Spring
2016-05-01,51,0.0,2016,5,1,Spring
2016-05-01,43,0.0,2016,5,1,Spring
2016-05-01,47,0.06,2016,5,1,Spring
2016-05-01,47,0.06,2016,5,1,Spring
2016-05-01,49,0.08,2016,5,1,Spring
2016-05-01,50,0.08,2016,5,1,Spring
2016-05-01,52,0.04,2016,5,1,Spring
2016-05-01,52,0.0,2016,5,1,Spring
2016-05-01,47,0.0,2016,5,1,Spring
2016-05-01,54,0.71,2016,5,1,Spring
2016-05-01,42,0.0,2016,5,1,Spring
2016-05-01,76,0.02,2016,5,1,Spring
2016-05-01,79,0.0,2016,5,1,Spring
2016-05-01,80,0.0,2016,5,1,Spring
2016-05-01,76,0.32,2016,5,1,Spring
2016-05-01,78,0.0,2016,5,1,Spring
2016-05-01,78,0.0,2016,5,1,Spring
2016-05-01,75,0.21,2016,5,1,Spring
2016-05-01,80,0.02,2016,5,1,Spring
2016-05-01,75,0.04,2016,5,1,Spring
2016-05-01,81,0.0,2016,5,1,Spring
